Wage,Age,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
0,35,73,73,1,2,3,2,196,20,14,74,54,28,54,24,27,54,58,33,31,30,66,34,47,72,46,92,32,70,78,20,25,46,75,60,77,73
0,27,73,73,0,1,3,3,139,70,64,43,72,54,69,65,65,69,67,89,88,72,63,84,62,61,75,44,59,50,38,69,75,63,57,35,39,41
0,31,73,73,0,2,3,3,176,59,58,54,74,67,64,69,73,72,72,60,57,61,70,59,83,78,72,71,68,80,73,66,65,59,69,72,74,65
0,37,73,73,0,1,2,2,172,44,34,73,70,50,45,58,64,69,60,65,43,64,60,53,67,83,67,81,40,82,71,26,62,58,70,69,74,72
0,24,73,78,0,1,3,2,165,50,62,58,76,66,74,68,77,75,76,65,67,69,72,65,72,74,65,75,72,63,66,67,74,64,74,63,65,51
0,19,73,85,0,1,4,4,146,64,68,57,74,47,75,58,42,70,75,76,78,81,70,76,78,72,78,59,77,58,60,73,73,54,72,59,64,61
0,28,73,73,1,1,2,3,165,68,67,45,75,58,71,76,77,72,74,67,67,72,70,65,72,57,74,70,71,83,66,67,75,70,72,68,71,69
0,27,73,74,0,1,3,2,179,34,40,81,62,27,49,26,24,60,58,55,50,50,62,45,73,85,73,84,37,71,71,43,40,39,64,68,72,71
0,20,73,84,1,1,3,4,159,72,64,45,74,71,77,82,65,66,76,76,73,76,74,72,81,74,65,62,77,58,46,67,72,69,69,36,47,43
0,33,73,73,0,2,3,3,154,80,64,66,76,74,65,84,80,77,73,56,55,65,76,73,77,70,68,62,72,80,67,66,71,70,74,70,62,61
0,26,73,74,1,1,3,3,161,75,65,44,71,61,76,76,69,67,71,78,76,86,65,78,68,75,72,54,70,58,63,68,77,60,64,40,60,52
0,20,73,80,0,1,3,2,165,39,31,73,46,34,46,33,32,48,53,66,69,55,74,67,52,85,71,81,27,61,71,28,43,43,72,73,77,74
0,20,73,84,0,1,3,4,159,67,68,41,68,59,77,73,68,53,75,85,83,77,73,70,74,65,73,64,58,52,41,73,68,59,71,22,35,29
0,29,73,73,0,1,3,3,170,76,48,67,68,51,65,66,38,66,72,70,73,68,65,67,57,71,74,64,51,80,75,58,51,59,71,71,72,76
0,34,73,73,0,1,3,1,179,13,15,12,37,13,13,15,15,35,33,40,42,68,73,69,52,71,43,67,19,36,28,15,20,25,52,10,18,14
0,20,73,81,1,1,3,2,181,61,32,74,67,34,62,42,31,67,65,71,76,65,68,62,48,76,74,78,35,77,68,52,58,42,70,72,72,75
0,30,73,73,0,1,3,2,163,59,36,71,62,40,53,51,38,60,65,60,63,65,69,68,60,83,74,73,27,80,75,41,56,51,66,72,71,76
0,31,73,73,0,2,4,3,165,68,63,59,70,68,78,72,71,67,78,69,65,75,69,79,70,53,51,60,70,47,28,65,75,59,65,52,22,21
0,21,73,81,0,1,2,3,176,73,46,59,72,62,75,61,25,68,70,84,89,66,70,68,58,80,84,73,62,71,65,66,62,33,65,64,73,66
0,26,73,73,1,1,3,3,143,70,68,52,60,56,74,68,65,48,74,85,88,82,75,80,71,49,77,47,66,43,24,68,71,68,63,43,30,38
0,25,73,75,0,1,3,3,150,73,66,54,68,46,76,51,45,52,67,85,91,72,64,70,63,54,87,66,57,64,67,72,71,57,59,54,60,56
0,28,73,73,1,1,3,3,148,74,50,60,72,30,72,75,73,65,75,74,65,68,69,63,74,75,85,60,70,80,69,68,65,65,62,70,73,72
0,25,73,77,1,1,4,3,168,67,72,56,75,65,72,65,59,68,75,71,73,72,67,64,76,55,67,67,74,56,49,68,68,61,67,67,44,42
0,33,73,73,0,2,3,2,172,47,37,76,70,55,55,63,45,65,63,36,33,48,71,61,59,66,53,80,34,85,73,46,33,42,64,74,71,67
0,35,73,73,0,1,4,3,165,70,74,76,71,67,70,66,71,58,72,65,66,68,66,67,70,68,68,71,68,58,37,83,75,70,84,28,35,33
0,27,73,74,0,1,3,2,198,49,30,68,60,30,52,50,24,57,62,64,67,45,66,54,54,69,72,85,37,82,72,45,49,39,73,68,74,71
0,30,73,73,0,1,4,3,159,67,72,63,66,70,71,77,73,57,70,87,91,90,71,68,73,89,75,66,63,69,35,72,69,68,67,55,26,29
0,35,73,73,0,1,3,3,163,47,76,80,59,73,68,60,71,44,69,53,64,61,72,62,79,76,44,68,72,69,37,73,52,89,70,19,25,33
0,36,72,72,0,1,3,3,159,67,64,75,72,56,70,57,61,71,72,66,50,69,73,69,63,70,74,77,65,78,72,69,69,60,72,69,68,65
0,24,72,76,0,1,3,3,181,74,48,68,69,50,68,66,58,62,69,69,69,71,69,65,68,71,72,73,54,69,70,59,44,45,66,71,73,71
0,29,72,72,0,1,2,1,192,12,13,10,36,12,12,11,14,26,23,51,49,55,66,50,22,79,21,59,17,20,10,10,31,22,50,18,11,10
0,28,72,72,0,2,3,3,185,47,69,77,64,69,64,56,60,48,67,65,67,57,72,54,76,65,67,80,67,71,25,76,68,78,68,30,32,31
0,33,72,72,0,1,4,3,174,64,66,76,73,68,74,65,63,63,71,51,59,70,73,76,76,86,71,88,62,77,34,74,79,69,81,54,36,28
0,30,72,72,1,1,3,3,179,68,66,37,71,57,73,70,69,69,69,75,79,76,69,54,74,74,74,81,70,42,48,66,70,71,67,40,38,34
0,26,72,75,0,1,3,2,152,57,58,80,61,50,56,52,37,58,55,63,68,62,66,61,56,88,84,79,54,72,77,57,50,49,53,69,70,62
0,29,72,72,0,1,4,3,159,71,69,52,69,63,71,70,81,68,73,70,64,66,72,73,80,66,82,71,72,69,59,70,77,77,75,55,65,55
0,28,72,72,0,1,4,3,170,56,75,71,58,64,67,61,56,48,70,72,70,73,70,67,73,78,63,79,66,67,32,73,61,79,71,42,16,19
0,29,72,73,0,1,1,1,163,10,9,15,20,7,10,11,10,23,17,29,36,36,66,57,19,54,20,53,7,34,8,6,47,16,59,12,10,10
0,33,72,72,0,1,3,3,187,40,77,70,58,65,71,52,44,42,68,68,74,71,74,64,69,59,70,78,57,65,18,73,48,75,62,28,15,14
0,24,72,75,0,1,4,3,161,59,76,72,62,74,69,53,56,57,68,73,76,71,67,73,78,68,64,61,65,42,12,70,60,71,71,18,33,26
0,24,72,79,1,1,3,3,185,76,64,58,68,63,75,68,43,64,68,77,80,75,70,71,74,55,84,77,61,70,69,72,67,65,70,64,69,71
0,30,72,72,0,1,3,3,179,73,59,70,74,57,71,61,73,73,74,55,60,63,71,59,77,76,68,75,70,77,68,67,73,59,70,57,65,66
0,18,72,85,1,1,3,4,161,79,59,49,78,63,75,85,75,73,74,79,66,84,66,74,78,59,64,47,78,57,48,61,76,61,62,49,59,55
0,25,72,77,0,1,3,2,165,32,43,72,64,50,55,36,29,69,62,65,65,60,68,70,62,79,75,81,52,71,70,38,38,42,55,73,69,73
0,23,72,77,0,1,2,3,154,75,52,54,70,43,77,65,69,69,72,89,87,79,60,75,70,67,69,66,63,30,31,63,66,61,65,35,25,24
0,23,72,78,1,1,3,3,159,66,69,58,66,68,77,69,72,54,76,85,83,78,68,76,76,65,64,70,66,30,20,67,62,70,66,21,21,21
0,22,72,78,1,1,3,2,168,44,48,77,61,39,50,44,39,54,61,46,67,66,62,49,49,84,80,83,40,76,75,42,33,59,60,66,70,67
0,28,72,72,1,1,3,3,148,69,72,68,66,67,68,68,59,61,65,75,74,80,77,77,69,76,67,73,70,49,44,79,62,71,68,43,37,32
0,21,72,81,0,1,3,3,161,68,52,54,78,68,78,77,68,74,78,78,70,78,64,78,67,78,78,53,75,70,58,62,68,65,64,69,54,48
0,24,72,78,0,1,3,3,165,68,64,43,65,54,75,74,66,59,74,79,78,82,73,80,75,41,74,51,74,45,26,70,64,67,76,27,35,29
0,19,72,81,0,1,3,3,154,56,53,53,74,50,71,63,49,67,73,77,79,75,67,78,65,69,80,79,62,80,68,58,66,57,71,68,72,68
0,24,72,77,0,1,4,3,170,56,55,63,75,57,69,62,50,74,72,65,67,64,70,59,79,70,65,69,73,64,67,71,70,50,70,64,68,66
0,23,72,77,1,1,4,3,163,73,47,56,70,54,67,73,67,65,66,72,70,72,65,73,77,71,84,67,65,71,69,52,62,48,67,70,75,70
0,24,72,75,0,1,4,3,170,69,74,48,66,51,69,56,41,57,67,87,85,74,64,72,66,80,79,72,57,41,40,71,68,65,58,46,48,40
0,27,72,72,0,1,3,3,150,36,76,65,57,70,73,66,66,46,74,77,76,82,71,87,74,54,65,56,65,50,33,74,37,82,60,41,19,20
0,19,72,79,1,1,5,3,154,71,63,51,71,62,73,67,59,68,72,78,75,77,64,79,66,62,72,55,59,45,55,68,69,62,64,55,49,60
0,26,72,73,1,1,3,3,161,68,64,57,69,70,71,63,64,64,74,87,85,76,70,69,83,64,77,78,70,74,57,73,66,64,70,35,55,51
0,31,72,72,0,1,3,2,196,57,37,72,64,29,35,61,57,61,60,50,57,50,70,57,44,62,68,88,33,80,71,51,63,67,72,72,68,68
0,25,71,74,0,1,3,2,163,75,41,66,69,30,61,41,31,55,71,77,72,71,65,64,50,54,84,64,41,71,65,59,73,33,66,50,75,72
0,36,71,71,0,2,3,2,179,50,73,76,62,70,57,52,64,50,70,54,49,55,66,75,76,87,72,89,80,77,22,75,56,74,77,30,27,21
0,24,71,74,0,1,3,3,154,66,69,52,62,42,70,63,38,48,69,94,94,79,63,75,72,90,80,60,60,56,23,70,62,56,64,59,24,23
0,30,71,71,0,1,3,2,165,59,44,69,71,39,59,72,80,75,63,66,65,64,65,64,68,76,89,68,63,71,69,49,62,46,64,74,69,62
0,25,71,74,0,2,4,3,161,51,71,69,64,66,70,65,63,57,68,80,80,77,70,64,70,72,75,71,66,62,41,71,55,66,58,20,39,32
0,22,71,78,1,1,3,3,154,69,62,32,71,53,71,42,42,66,73,81,73,77,73,74,57,48,50,51,65,38,36,66,68,43,71,40,42,41
0,24,71,75,1,1,4,3,179,76,34,68,73,56,75,72,70,73,74,69,68,60,67,70,79,68,73,76,68,79,70,65,70,46,66,65,71,71
0,24,71,77,0,1,4,3,159,72,69,38,71,52,74,63,64,69,72,54,51,67,70,37,74,31,59,64,71,81,48,68,72,59,69,45,45,38
0,34,71,71,0,2,3,2,179,62,60,69,62,53,66,66,67,64,66,63,55,65,77,63,80,67,67,80,72,84,66,67,69,68,56,68,69,64
0,30,71,71,0,1,4,4,137,68,66,50,66,59,74,59,40,58,69,90,85,92,64,87,70,84,81,41,62,28,32,65,62,51,65,64,35,34
0,24,71,75,0,1,2,3,159,72,28,51,65,54,76,41,33,55,68,87,82,71,66,76,65,64,77,60,57,67,62,62,68,45,59,63,69,72
0,30,71,71,1,1,3,2,192,53,29,65,63,16,23,38,33,58,62,64,54,64,71,56,50,79,64,84,39,73,74,39,42,49,46,67,70,69
0,23,71,77,0,1,3,1,190,11,17,13,31,14,16,16,17,30,22,48,49,54,66,32,21,64,30,64,19,27,10,11,50,11,31,14,9,8
0,20,71,85,0,1,3,3,154,55,75,63,65,58,70,49,45,52,69,79,84,68,60,63,63,64,64,78,58,52,27,74,59,61,60,23,25,19
0,32,71,71,0,1,2,2,181,40,28,62,50,34,37,40,37,53,53,53,60,57,68,56,47,83,61,77,34,78,72,33,31,34,71,72,72,70
0,23,71,76,0,1,4,3,154,63,66,60,64,67,75,77,66,42,75,84,83,90,55,72,73,91,66,43,74,74,35,64,69,50,57,22,44,48
0,24,71,74,0,1,3,3,163,69,66,55,70,69,74,66,67,66,72,78,78,74,68,76,68,76,61,59,70,46,40,66,69,55,70,25,36,38
0,30,71,71,1,1,2,2,161,74,42,58,62,36,60,52,47,64,62,73,66,66,71,63,72,64,78,71,56,81,75,44,46,44,68,73,69,70
0,27,71,72,0,1,3,2,196,38,35,70,67,24,52,45,59,71,66,41,53,50,66,32,71,82,62,76,54,65,69,30,57,41,66,71,73,70
0,26,71,71,1,1,2,3,154,68,62,59,72,76,68,55,73,42,74,73,88,84,76,83,45,72,78,43,50,34,47,70,76,66,64,14,49,34
0,30,71,71,0,1,3,2,170,39,42,69,68,49,52,37,32,66,62,65,68,58,67,65,70,72,82,80,53,88,66,51,46,46,67,73,75,71
0,34,71,71,0,1,3,3,174,63,45,64,81,58,66,62,59,74,70,52,49,64,71,65,70,66,69,74,58,76,64,62,74,64,73,60,65,64
0,27,71,73,0,1,3,2,185,43,30,77,64,30,47,27,41,57,61,52,50,38,66,45,52,67,56,92,33,66,67,38,44,45,55,72,68,65
0,24,71,74,0,1,4,3,154,71,64,46,68,53,71,67,60,66,70,77,78,74,68,73,64,68,78,61,67,56,40,64,70,62,64,45,47,43
0,30,71,71,1,2,3,2,190,74,53,62,67,63,57,81,75,70,69,68,67,57,67,71,77,76,70,78,73,85,70,43,49,64,66,73,67,67
0,31,71,71,0,1,3,3,161,59,71,63,66,67,65,64,45,44,66,86,85,82,75,71,71,63,76,59,66,67,34,76,70,65,71,34,36,23
0,29,71,71,1,1,3,3,176,66,67,73,68,36,71,57,50,66,67,78,82,79,67,62,73,80,81,78,68,78,56,68,64,59,66,38,63,65
0,23,71,74,0,1,3,3,168,69,53,64,63,56,61,67,66,60,63,78,83,68,66,60,77,73,88,80,70,75,68,54,56,52,66,67,69,68
0,22,71,78,1,1,3,3,154,67,57,54,64,60,74,75,65,65,72,87,85,74,67,83,68,73,68,50,55,63,70,64,59,50,68,63,71,68
0,21,71,80,0,1,3,2,154,66,38,64,68,34,60,39,36,58,66,82,79,74,68,67,49,76,83,70,46,77,70,67,50,44,67,70,67,68
0,23,71,78,0,1,2,2,159,34,31,58,65,30,49,37,38,58,67,68,56,52,70,68,50,72,41,70,28,65,70,34,42,32,58,73,76,72
0,23,71,74,0,1,5,3,165,75,66,58,68,37,69,61,49,55,67,82,84,74,69,75,70,78,91,68,55,65,57,68,52,40,66,65,66,68
0,30,71,71,0,1,3,2,194,40,47,80,68,49,57,22,66,63,64,52,53,54,72,45,83,48,69,90,75,72,74,48,59,36,54,74,74,70
0,26,71,73,0,1,3,2,154,36,43,54,73,51,53,60,38,70,68,58,44,69,69,67,77,74,71,60,69,71,72,53,59,70,69,73,70,66
0,28,71,71,1,2,3,3,154,72,58,48,68,58,72,59,63,64,72,78,71,79,71,79,66,82,80,59,59,72,69,66,66,56,69,67,71,69
0,19,71,83,0,1,3,3,165,64,56,49,78,58,72,61,71,71,75,74,64,75,69,76,62,59,68,59,59,57,66,63,72,68,55,61,54,48
0,23,71,78,0,1,3,2,181,44,31,71,60,34,60,44,28,51,63,52,57,43,59,55,63,77,63,80,38,66,70,31,41,40,52,72,73,71
0,27,71,74,0,1,3,2,168,54,31,66,52,28,34,30,41,48,54,70,68,65,67,59,41,67,72,80,40,72,75,24,40,40,58,68,74,72
0,30,71,71,0,1,3,2,170,40,21,68,42,35,26,25,21,41,44,50,57,60,63,67,55,91,66,80,27,85,70,29,34,16,57,74,71,68
0,32,71,71,0,1,4,2,185,42,74,72,62,68,62,50,31,33,68,64,66,67,67,67,73,82,88,83,62,76,22,74,54,63,66,41,35,31
0,23,71,76,0,1,4,3,168,67,51,56,71,74,70,73,72,68,73,68,72,65,67,60,76,63,74,68,71,74,40,67,78,66,69,34,29,29
0,34,71,71,0,1,3,2,157,73,45,69,74,55,61,61,62,71,72,63,71,77,71,79,53,55,63,54,51,54,54,51,61,63,64,74,77,75
0,22,71,76,0,1,3,3,159,62,71,59,68,66,75,72,62,67,73,77,76,75,70,69,67,69,66,62,71,52,60,63,69,58,65,35,44,45
0,30,71,71,0,2,3,3,141,47,74,66,62,73,70,50,69,49,70,72,71,70,72,72,68,69,65,59,67,49,29,73,53,71,73,34,27,32
0,25,71,74,0,1,4,3,163,67,54,60,72,63,64,68,65,71,71,57,54,69,69,67,73,58,78,63,68,66,71,68,72,58,73,66,64,63
0,27,71,72,1,1,2,3,154,75,61,60,70,56,70,73,72,71,73,76,78,78,71,78,70,70,78,59,68,68,61,68,67,52,61,59,70,69
0,24,71,76,0,1,3,2,181,49,48,71,75,35,59,56,67,73,65,57,61,61,61,41,74,62,70,78,73,71,71,54,61,76,51,68,72,74
0,26,71,74,1,1,3,3,187,68,34,70,69,42,64,55,34,57,68,67,54,55,70,58,47,65,69,71,34,71,71,55,54,41,65,71,76,75
0,23,71,75,1,1,2,2,190,58,25,65,64,37,56,48,26,61,64,63,65,58,62,64,44,77,65,84,30,69,68,46,31,44,63,68,72,70
0,29,71,71,0,1,3,3,161,63,56,57,73,47,68,53,49,71,69,78,78,84,73,84,63,74,90,65,65,75,69,62,70,42,61,63,61,64
0,25,71,73,0,1,4,3,159,58,22,53,62,23,66,21,31,59,64,90,83,90,65,91,54,92,83,54,28,81,68,58,59,34,64,70,71,72
0,29,71,71,1,1,3,3,172,64,62,54,72,56,72,68,64,69,70,66,59,68,71,66,66,31,67,73,64,52,51,73,72,66,62,31,54,41
0,30,70,70,0,1,3,2,181,49,23,61,50,23,22,31,48,47,52,55,51,65,75,52,45,73,68,73,24,75,77,23,41,48,63,64,75,70
0,27,70,73,1,1,2,3,194,45,29,68,69,29,65,35,35,69,64,56,53,32,64,32,66,30,70,93,62,63,73,65,59,44,55,63,70,72
0,29,70,70,0,1,3,3,183,52,57,61,71,63,72,54,47,68,70,62,63,60,65,64,75,61,71,75,71,78,66,67,69,42,69,63,68,66
0,34,70,70,0,1,2,1,170,11,8,9,20,8,9,9,23,18,17,33,42,39,66,37,23,77,33,59,9,39,13,13,62,24,56,27,8,9
0,23,70,75,1,1,2,4,154,58,62,43,60,42,78,73,70,55,74,92,90,91,68,81,65,61,70,52,66,60,28,62,60,57,67,26,30,26
0,26,70,73,0,1,3,3,172,63,64,64,66,65,67,65,59,46,68,75,76,73,69,69,76,74,81,74,64,78,50,70,62,58,64,43,41,42
0,25,70,72,1,1,3,3,168,47,50,52,74,42,67,49,40,71,71,68,54,77,67,74,62,48,78,61,64,68,70,65,66,41,63,69,67,64
0,31,70,70,0,1,3,3,154,68,68,59,68,75,74,58,62,60,70,76,77,78,77,78,75,67,60,59,71,49,16,59,65,62,60,35,19,14
0,35,70,70,0,1,2,1,203,11,11,13,39,11,15,13,12,32,35,41,46,51,66,48,27,68,29,63,12,21,25,13,40,42,46,22,11,16
0,31,70,70,0,2,3,3,159,71,53,58,69,54,69,70,66,65,67,77,75,74,61,71,68,64,82,63,60,71,63,62,63,66,66,72,68,65
0,28,70,70,0,1,3,1,172,15,13,16,27,11,11,11,15,30,14,55,43,62,68,65,12,75,30,68,13,26,25,16,39,15,51,23,12,13
0,28,70,70,1,1,3,2,168,63,32,66,65,34,58,50,42,66,62,74,71,68,64,65,54,76,70,73,38,69,69,49,49,39,67,68,73,65
0,31,70,70,0,1,3,3,157,65,66,54,69,69,75,72,64,64,71,71,67,80,70,75,71,70,69,65,69,78,29,68,63,67,77,42,29,33
0,24,70,77,0,1,2,2,174,28,27,74,50,33,45,32,32,45,46,67,70,57,63,57,56,94,54,85,25,72,66,39,34,42,66,65,69,68
0,36,70,70,0,1,3,3,168,51,71,70,63,73,66,54,50,57,69,54,58,65,65,66,76,79,33,72,67,59,34,71,58,80,66,29,36,46
0,30,70,70,0,1,4,3,163,63,69,67,70,66,72,68,69,67,73,66,68,74,70,76,67,67,76,68,64,57,25,71,67,78,75,36,27,19
0,28,70,70,0,1,3,3,157,50,51,69,73,41,68,60,59,68,72,81,73,77,66,77,69,85,83,86,64,70,68,66,62,65,73,66,65,62
0,26,70,70,1,1,3,3,157,62,69,59,63,65,72,64,63,48,73,84,84,83,67,78,71,83,73,70,63,78,51,67,64,45,64,48,57,53
0,25,70,75,0,1,3,1,185,17,19,20,31,12,19,15,20,24,23,46,49,32,60,55,22,70,40,71,17,24,30,18,60,23,49,14,12,17
0,30,70,70,0,1,3,3,159,74,66,59,66,61,66,60,69,62,64,74,76,78,68,74,72,76,85,64,63,64,67,68,68,65,72,70,69,67
0,33,70,70,0,1,3,3,154,77,62,52,70,60,65,78,75,74,72,55,53,66,63,60,79,51,64,67,73,53,49,65,77,65,66,66,62,40
0,23,70,75,0,1,3,3,141,65,67,43,63,52,74,64,68,58,65,76,87,76,66,74,71,46,81,56,65,63,35,69,63,58,68,33,29,37
0,21,70,82,0,1,4,3,170,65,48,52,74,64,67,58,48,72,72,76,78,67,64,70,63,64,78,69,66,55,59,63,68,54,64,67,62,54
0,29,70,70,0,1,3,3,165,52,63,61,73,69,67,55,50,69,70,62,76,57,68,63,77,72,73,85,67,73,65,68,65,54,66,65,62,61
0,27,70,71,1,1,4,3,165,68,68,56,71,62,72,70,73,70,67,70,76,79,56,64,72,69,79,68,73,64,32,66,70,70,61,36,30,34
0,34,70,70,0,1,3,2,176,65,45,62,76,43,59,66,53,62,64,62,64,65,71,73,70,77,67,81,59,81,73,52,51,49,72,71,73,70
0,26,70,72,0,1,4,3,179,72,68,66,65,58,74,64,60,73,72,63,71,67,68,70,69,76,78,76,70,70,59,67,66,59,67,62,64,59
0,20,70,85,0,1,3,3,163,54,57,53,74,50,73,55,53,71,75,67,65,74,59,74,64,57,61,66,48,73,60,61,73,60,69,65,76,69
0,22,70,77,0,1,3,3,161,48,72,68,66,71,65,50,51,45,72,65,73,56,64,59,69,71,71,66,65,35,19,70,56,55,59,18,14,15
0,27,70,71,0,2,2,1,205,12,10,11,26,13,10,18,13,21,16,39,37,32,70,17,22,57,34,72,14,24,23,14,12,20,64,12,11,11
0,23,70,75,1,1,2,2,161,71,35,59,66,40,60,60,62,60,69,75,82,78,64,66,64,79,74,60,61,68,73,59,61,42,58,60,66,65
0,34,70,70,0,1,3,3,163,64,53,55,74,67,66,67,62,77,72,69,68,67,64,67,75,68,75,59,66,75,67,65,63,63,65,68,66,59
0,28,70,70,1,1,3,3,192,42,72,70,64,68,68,43,50,50,72,55,68,58,65,34,72,56,52,84,54,70,25,70,60,56,68,35,34,20
0,23,70,77,0,1,3,2,139,58,43,56,72,35,60,43,42,70,68,73,71,81,67,85,62,71,78,60,46,70,64,42,60,51,54,73,71,70
0,23,70,75,0,1,3,3,161,66,65,34,71,64,73,67,65,68,73,67,66,73,63,65,73,59,71,61,72,61,29,69,64,49,65,40,41,31
0,26,70,72,0,1,2,2,174,62,37,72,58,40,56,50,44,57,54,65,67,56,64,58,39,61,75,83,39,79,66,46,39,42,59,69,70,64
0,26,70,71,0,1,3,3,181,66,73,57,69,65,68,56,61,65,64,76,77,70,71,67,65,68,74,74,64,57,52,72,58,67,63,47,55,51
0,24,70,74,1,1,3,3,201,56,70,73,65,64,64,46,48,37,66,62,66,50,69,32,70,65,67,91,65,58,28,70,57,67,67,34,29,16
0,21,70,79,0,1,3,3,165,49,71,66,66,68,70,48,54,40,69,79,79,78,66,71,65,69,65,67,64,56,13,70,65,72,68,35,11,12
0,34,70,70,0,1,3,2,170,73,48,70,62,43,48,44,63,60,75,62,76,63,65,72,62,62,79,65,59,75,57,55,48,70,62,68,68,77
0,30,70,70,0,1,2,1,176,11,12,11,18,16,14,10,12,13,21,47,46,34,69,41,25,57,30,57,14,19,13,12,25,22,53,11,13,12
0,26,70,70,1,1,3,3,152,70,35,54,63,38,71,43,57,57,69,79,83,76,65,75,54,70,81,58,48,59,62,56,50,55,67,68,66,67
0,22,70,77,1,1,3,3,185,59,71,68,59,70,64,51,45,52,68,68,73,68,67,73,67,67,67,75,63,40,24,75,52,63,66,32,30,24
0,30,70,70,1,2,2,2,174,65,56,67,64,54,62,70,36,65,65,73,72,60,57,68,76,73,75,74,55,77,66,56,56,48,64,70,75,76
0,22,70,78,0,1,3,3,148,54,37,42,73,56,70,64,42,70,71,64,60,74,72,76,65,63,67,40,68,58,69,65,71,65,63,73,71,69
0,18,70,84,0,1,3,2,168,21,21,66,65,22,18,21,32,42,58,67,61,52,75,55,42,69,54,62,16,72,71,18,22,40,51,65,75,72
0,26,70,72,1,1,3,3,172,75,59,47,70,62,69,83,83,77,72,48,55,64,62,60,84,63,73,67,81,55,61,65,69,58,72,56,56,50
0,21,70,80,0,1,4,3,201,58,49,64,75,46,70,57,59,64,74,63,71,60,65,61,74,62,88,86,61,72,59,61,70,36,58,61,66,60
0,28,69,69,0,1,3,3,198,39,69,56,52,49,65,59,41,41,66,81,84,57,67,61,73,63,70,87,62,48,38,67,46,42,64,27,28,29
0,26,69,71,0,1,3,2,159,47,30,65,59,26,52,34,35,55,59,55,52,65,69,62,36,83,66,67,31,64,63,25,46,42,54,70,73,74
0,27,69,70,0,1,4,2,192,40,28,65,66,35,58,29,30,62,64,68,74,62,67,51,53,69,68,81,37,84,61,30,50,33,66,66,66,64
0,31,69,69,0,1,4,2,194,40,28,70,50,14,32,32,28,46,47,66,66,57,63,58,54,81,41,79,29,70,68,30,46,30,68,72,69,65
0,30,69,69,0,1,3,2,183,61,30,63,62,29,50,40,31,50,59,54,47,60,62,60,44,89,69,77,30,74,69,36,43,44,50,67,69,66
0,26,69,74,0,1,2,2,187,33,23,79,52,31,44,31,28,56,43,37,55,36,64,38,40,57,42,86,28,72,65,33,44,41,49,69,69,65
0,20,69,83,0,1,3,3,170,59,74,58,57,60,71,44,35,51,68,75,76,71,68,73,66,65,75,72,58,52,16,69,60,66,66,49,19,18
0,24,69,71,0,1,4,3,141,66,63,52,64,59,66,59,54,60,72,91,92,90,59,70,61,86,69,64,64,59,47,58,63,48,62,40,42,44
0,35,69,69,0,1,1,1,179,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,21,68,36,65,12,22,9,7,43,25,58,11,10,12
0,35,69,69,0,2,3,2,159,72,49,61,74,48,68,57,45,65,71,50,53,69,72,74,63,71,49,62,55,72,72,54,55,57,75,78,73,69
0,31,69,69,0,1,3,1,190,13,12,13,13,14,13,14,14,14,14,41,44,38,70,26,15,66,37,64,15,23,22,12,22,18,53,16,15,13
0,25,69,71,0,1,3,3,165,66,61,46,72,40,70,61,54,68,71,68,65,72,63,68,65,65,75,64,60,45,52,66,69,44,66,56,46,44
0,25,69,70,1,1,3,3,143,68,57,37,69,63,69,59,67,65,70,74,73,81,68,75,66,53,62,62,57,50,32,68,73,58,67,33,27,25
0,23,69,76,0,1,4,3,165,47,60,43,70,43,69,58,38,73,70,66,68,60,63,72,66,49,72,62,70,59,59,66,69,43,52,60,62,60
0,27,69,69,1,1,3,3,159,75,48,56,65,40,66,64,47,61,69,73,74,73,66,72,66,72,75,61,51,65,68,63,60,53,67,63,65,69
0,32,69,69,0,1,3,3,154,65,66,73,65,60,66,52,46,61,68,65,65,63,60,50,79,72,63,82,69,70,21,67,59,67,60,44,15,12
0,32,69,69,0,1,3,2,179,65,34,65,65,53,61,69,64,63,64,74,77,62,70,61,71,80,70,82,55,74,65,55,57,69,67,68,68,70
0,27,69,70,0,2,2,3,157,69,53,58,70,31,69,50,47,64,66,73,68,73,68,83,66,65,67,66,50,79,66,65,64,58,65,66,70,69
0,25,69,74,0,1,3,2,181,50,40,64,64,45,37,63,65,63,57,71,73,66,59,50,66,73,81,82,59,67,72,36,45,64,63,67,68,65
0,27,69,70,0,1,4,2,179,58,56,68,69,55,62,59,56,63,68,68,69,67,67,64,77,79,78,78,70,81,64,57,61,64,71,68,69,67
0,24,69,73,0,1,3,3,174,59,69,69,64,66,67,42,40,56,67,58,65,52,65,57,72,72,67,75,59,63,30,69,63,60,53,38,39,35
0,25,69,74,1,1,2,3,174,59,70,59,67,67,68,56,51,43,66,82,79,74,64,71,68,69,61,59,63,42,22,70,54,74,58,30,22,24
0,24,69,77,0,1,4,2,174,38,25,69,56,26,49,26,27,48,57,71,68,67,57,71,61,81,58,74,23,69,63,40,34,31,52,70,71,72
